Pop Size, Shuffle Rate, Epoch, Seed, Nodes per Layer, Layers
100,200,2000,42,500,
Id, Score, Wins, Win%, Average Points, Average Rounds, Mistakes, Games Played
88,-18.0906,37,0.262411,2.23809,20.5769,419.246,140
22,-19.3446,13,0.206349,3.01895,21.4905,489.975,62
24,0,0,0,0,0,0,0
91,-24.3073,14,0.28,3.08449,27.9918,630.156,49
40,-21.904,12,0.131868,2.38315,21.9245,496.002,90
76,-21.3566,11,0.261905,3.10685,24.7015,549.313,41
55,-19.365,16,0.129032,2.81792,19.7636,480.152,123
14,-33.4476,6,0.1875,2.77621,34.9738,720.528,31
17,-20.7552,11,0.120879,2.53321,20.706,455.08,90
55,-28.3848,16,0.266667,3.13475,31.8528,699.597,59
30,-19.9356,29,0.341176,3.91247,25.6716,652.296,84
14,-18.3542,26,0.298851,3.48356,22.8148,520.926,86
91,-18.2508,18,0.155172,2.944,19.2983,456.897,115
30,-23.4315,9,0.145161,2.65283,23.9876,556.897,61
72,-23.6291,19,0.333333,3.78853,29.0843,714.088,56
90,-22.3564,13,0.188406,2.92796,24.0524,572.956,68
15,-19.7076,12,0.155844,2.63841,20.4629,543.92,76
40,-27.347,13,0.203125,3.11483,29.5243,661.233,63
21,-23.4094,12,0.153846,2.65202,24.1384,535.061,77
58,-24.6254,19,0.19,2.49838,25.9237,559.607,99
9,0,0,0,0,0,0,0
83,0,0,0,0,0,0,0
88,-17.5106,33,0.294643,2.94353,21.347,477.081,111
55,-22.9818,18,0.18,2.61798,24.1998,534.93,99
90,-24.0804,17,0.163462,2.12173,24.4713,479.011,103
32,-24.9188,15,0.1875,2.87753,26.5464,598.568,79
99,0,0,0,0,0,0,0
90,0,0,0,0,0,0,0
33,-19.7938,30,0.179641,2.77422,21.1608,497.334,166
71,0,0,0,0,0,0,0
89,-18.6093,28,0.282828,3.32674,22.5926,512.866,98
15,0,0,0,0,0,0,0
9,0,0,0,0,0,0,0
83,0,0,0,0,0,0,0
14,-1.06177e+07,11,0.112245,-1.06177e+07,25.9896,579.637,97
41,-16.9292,9,0.115385,2.36014,16.5971,345.715,77
83,-16.9358,14,0.175,1.93418,17.3699,363.989,79
