Pop Size, Shuffle Rate, Epoch, Seed, Nodes per Layer, Layers
100,200,2000,42,500,
Id, Score, Wins, Win%, Average Points, Average Rounds, Mistakes, Games Played
67,-68.6134,14,0.179487,2.62204,69.8252,1424.15,77
30,0,0,0,0,0,0,0
24,-70.3187,13,0.206349,2.76907,72.2148,1060.42,62
9,-48.6052,7,0.1,1.8795,47.4847,381.733,69
91,-56.1288,12,0.157895,2.69246,56.9791,1066.7,75
5,-65.3829,2,0.0194175,1.89558,62.6668,408.047,102
33,0,0,0,0,0,0,0
44,-43.9289,26,0.192593,2.52266,45.3034,858.597,134
41,0,0,0,0,0,0,0
67,0,0,0,0,0,0,0
23,-59.535,12,0.166667,2.02328,59.8916,494.13,71
88,-47.238,8,0.1,1.75016,45.9881,391.419,79
25,-49.8917,22,0.328358,3.39869,54.8575,1095.08,66
27,-52.9179,3,0.0344828,1.62604,50.2336,399.968,86
58,-64.8723,10,0.111111,2.55618,64.6507,443.791,89
77,-69.6179,8,0.103896,2.66593,69.3618,1411.35,76
31,-47.1527,5,0.0757576,1.86853,45.5364,397.848,65
66,-49.3175,32,0.571429,3.33182,59.0779,942.514,55
92,0,0,0,0,0,0,0
65,-56.0943,11,0.180328,3.04891,57.7497,873.012,60
78,-66.1263,1,0.0227273,2.09725,63.6781,438.326,43
93,0,0,0,0,0,0,0
94,-52.1475,15,0.136364,2.43186,52.3067,1189.98,109
38,-71.9607,2,0.0285714,1.75983,69.2919,530.284,69
37,-57.6003,5,0.046729,1.67748,55.2124,438.568,106
88,-43.8328,43,0.311594,3.45335,48.518,1002.71,137
1,0,0,0,0,0,0,0
71,0,0,0,0,0,0,0
69,-61.1299,26,0.309524,3.69062,66.011,1378.33,83
52,-42.9374,38,0.469136,3.71728,51.0373,657.515,80
43,-53.8075,23,0.227723,2.32139,55.6834,999.214,100
18,-59.9517,11,0.13253,2.76565,60.3679,1133.78,82
81,-56.127,12,0.130435,1.99152,55.7272,965.404,91
32,-64.2528,22,0.314286,2.86315,68.4017,1214.33,69
42,-73.747,0,0,1.52215,70.2691,528.395,79
35,-52.8493,3,0.027027,1.61908,50.0089,396.58,110
17,-43.7434,25,0.284091,2.88715,47.3123,603.048,87
21,-47.8951,13,0.158537,2.34899,48.4148,938.717,81
16,-47.8219,6,0.122449,1.60077,46.8716,730.338,48
61,-43.0592,13,0.302326,3.2835,47.3893,911.553,42
72,-42.7718,14,0.155556,2.54956,43.4325,504.506,89
15,-61.0566,1,0.00877193,1.56086,57.7929,442.899,113
76,-62.4093,17,0.171717,2.97526,63.8189,1175.09,98
2,-39.2991,51,0.435897,3.58179,46.5988,945.926,116
46,0,0,0,0,0,0,0
17,-61.1712,13,0.168831,2.60988,62.1577,407.962,76
51,-69.2084,9,0.1125,2.50696,68.9654,934.294,79
61,-67.8449,5,0.0877193,1.97274,66.5721,817.916,56
59,-57.5498,9,0.123288,2.43113,57.4467,440.929,72
26,-49.4377,9,0.160714,2.23377,49.8857,426.888,55
6,0,0,0,0,0,0,0
59,-41.2308,16,0.219178,2.46385,43.0782,672.218,72
58,-41.5642,52,0.356164,3.46627,47.1537,870.676,145
82,0,0,0,0,0,0,0
89,-53.1261,17,0.21519,2.44515,54.8751,1083.38,78
55,0,0,0,0,0,0,0
54,-43.2833,12,0.155844,2.78196,44.1822,774.971,76
56,0,0,0,0,0,0,0
34,0,0,0,0,0,0,0
74,-49.0202,3,0.0344828,1.78963,46.4995,367.103,86
75,0,0,0,0,0,0,0
33,-43.1049,20,0.277778,2.47692,46.1373,906.16,71
97,-74.0899,10,0.16129,2.56266,74.8784,1447.34,61
